uf;data;vitimas
BA;01/03/2023;1
BA;01/03/2023;1
BA;01/03/2023;2
BA;01/03/2023;1
CE;01/03/2023;1
CE;01/03/2023;1
CE;01/03/2023;1
CE;01/03/2023;1
DF;01/03/2023;1
DF;01/03/2023;1
DF;01/03/2023;1
ES;01/03/2023;1
ES;01/03/2023;1
ES;01/03/2023;1
MA;01/03/2023;1
MG;01/03/2023;1
MG;01/03/2023;4
MG;01/03/2023;1
MG;01/03/2023;1
MG;01/03/2023;1
MG;01/03/2023;1
MG;01/03/2023;1
MG;01/03/2023;1
MG;01/03/2023;1
MS;01/03/2023;1
MS;01/03/2023;1
MT;01/03/2023;1
MT;01/03/2023;1
MT;01/03/2023;1
PA;01/03/2023;1
PA;01/03/2023;1
PA;01/03/2023;1
PA;01/03/2023;1
PA;01/03/2023;1
PE;01/03/2023;1
PE;01/03/2023;1
PE;01/03/2023;1
PE;01/03/2023;1
PE;01/03/2023;1
PE;01/03/2023;1
PE;01/03/2023;2
PE;01/03/2023;1
PE;01/03/2023;1
PI;01/03/2023;1
PR;01/03/2023;2
PR;01/03/2023;1
PR;01/03/2023;1
RJ;01/03/2023;1
RJ;01/03/2023;1
RJ;01/03/2023;1
RJ;01/03/2023;1
RJ;01/03/2023;3
RJ;01/03/2023;1
RJ;01/03/2023;1
RJ;01/03/2023;1
RO;01/03/2023;1
RS;01/03/2023;1
RS;01/03/2023;1
RS;01/03/2023;1
RS;01/03/2023;2
RS;01/03/2023;1
RS;01/03/2023;1
RS;01/03/2023;1
RS;01/03/2023;1
SC;01/03/2023;1
SC;01/03/2023;1
SC;01/03/2023;1
SC;01/03/2023;1
SC;01/03/2023;1
SC;01/03/2023;1
SC;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;1
SP;01/03/2023;2
SP;01/03/2023;1
SP;01/03/2023;2
SP;01/03/2023;1
SP;01/03/2023;1
TO;01/03/2023;1
AC;01/04/2023;1
AC;01/04/2023;2
AL;01/04/2023;1
AM;01/04/2023;1
AM;01/04/2023;1
BA;01/04/2023;1
BA;01/04/2023;1
BA;01/04/2023;1
BA;01/04/2023;1
BA;01/04/2023;1
BA;01/04/2023;2
BA;01/04/2023;1
BA;01/04/2023;1
BA;01/04/2023;1
BA;01/04/2023;1
CE;01/04/2023;1
CE;01/04/2023;1
CE;01/04/2023;1
CE;01/04/2023;1
CE;01/04/2023;1
DF;01/04/2023;1
DF;01/04/2023;1
DF;01/04/2023;1
ES;01/04/2023;1
ES;01/04/2023;1
GO;01/04/2023;1
GO;01/04/2023;1
GO;01/04/2023;1
MA;01/04/2023;1
MA;01/04/2023;1
MA;01/04/2023;1
MA;01/04/2023;1
MG;01/04/2023;1
MG;01/04/2023;1
MG;01/04/2023;1
MG;01/04/2023;2
MG;01/04/2023;1
MG;01/04/2023;1
MG;01/04/2023;1
MG;01/04/2023;2
MG;01/04/2023;1
MG;01/04/2023;1
MS;01/04/2023;1
MS;01/04/2023;1
MT;01/04/2023;1
MT;01/04/2023;1
PA;01/04/2023;1
PA;01/04/2023;1
PA;01/04/2023;1
PA;01/04/2023;1
PA;01/04/2023;1
PB;01/04/2023;1
PB;01/04/2023;1
PB;01/04/2023;2
PB;01/04/2023;1
PB;01/04/2023;1
PE;01/04/2023;1
PE;01/04/2023;1
PI;01/04/2023;1
PI;01/04/2023;1
PI;01/04/2023;1
PI;01/04/2023;1
PI;01/04/2023;2
PR;01/04/2023;1
PR;01/04/2023;2
PR;01/04/2023;1
PR;01/04/2023;1
RJ;01/04/2023;1
RJ;01/04/2023;2
RJ;01/04/2023;3
RJ;01/04/2023;1
RJ;01/04/2023;1
RN;01/04/2023;1
RN;01/04/2023;1
RO;01/04/2023;1
RR;01/04/2023;1
RR;01/04/2023;1
RS;01/04/2023;1
RS;01/04/2023;1
RS;01/04/2023;1
RS;01/04/2023;1
RS;01/04/2023;1
RS;01/04/2023;1
SC;01/04/2023;1
SC;01/04/2023;1
SC;01/04/2023;1
SE;01/04/2023;1
SP;01/04/2023;1
SP;01/04/2023;1
SP;01/04/2023;2
SP;01/04/2023;1
SP;01/04/2023;1
SP;01/04/2023;1
SP;01/04/2023;1
SP;01/04/2023;1
SP;01/04/2023;1
SP;01/04/2023;7
SP;01/04/2023;1
TO;01/04/2023;1
AC;01/05/2023;1
AL;01/05/2023;1
AL;01/05/2023;1
AM;01/05/2023;1
AM;01/05/2023;2
AM;01/05/2023;1
BA;01/05/2023;1
BA;01/05/2023;1
BA;01/05/2023;1
BA;01/05/2023;6
BA;01/05/2023;1
CE;01/05/2023;1
DF;01/05/2023;1
ES;01/05/2023;1
ES;01/05/2023;1
ES;01/05/2023;1
GO;01/05/2023;1
GO;01/05/2023;1
GO;01/05/2023;1
GO;01/05/2023;1
GO;01/05/2023;1
GO;01/05/2023;1
GO;01/05/2023;2
MA;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;2
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;2
MG;01/05/2023;1
MG;01/05/2023;1
MG;01/05/2023;1
MS;01/05/2023;1
MT;01/05/2023;1
MT;01/05/2023;1
MT;01/05/2023;1
MT;01/05/2023;1
PA;01/05/2023;2
PA;01/05/2023;1
PA;01/05/2023;1
PA;01/05/2023;1
PA;01/05/2023;1
PA;01/05/2023;1
PB;01/05/2023;1
PB;01/05/2023;1
PB;01/05/2023;1
PE;01/05/2023;1
PE;01/05/2023;1
PI;01/05/2023;1
PI;01/05/2023;1
PI;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;2
PR;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;1
PR;01/05/2023;1
RJ;01/05/2023;1
RJ;01/05/2023;1
RJ;01/05/2023;1
RJ;01/05/2023;9
RJ;01/05/2023;1
RN;01/05/2023;1
RN;01/05/2023;1
RN;01/05/2023;1
RO;01/05/2023;1
RR;01/05/2023;1
RS;01/05/2023;1
RS;01/05/2023;1
RS;01/05/2023;1
RS;01/05/2023;1
RS;01/05/2023;1
SC;01/05/2023;1
SC;01/05/2023;1
SC;01/05/2023;1
SC;01/05/2023;1
SC;01/05/2023;1
SE;01/05/2023;1
SE;01/05/2023;1
SE;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;2
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;2
SP;01/05/2023;1
SP;01/05/2023;1
SP;01/05/2023;1
TO;01/05/2023;1
AC;01/06/2023;1
AL;01/06/2023;1
AL;01/06/2023;1
AM;01/06/2023;1
AM;01/06/2023;1
AM;01/06/2023;1
AP;01/06/2023;1
BA;01/06/2023;1
BA;01/06/2023;1
BA;01/06/2023;1
BA;01/06/2023;1
BA;01/06/2023;1
BA;01/06/2023;1
BA;01/06/2023;1
CE;01/06/2023;1
CE;01/06/2023;1
CE;01/06/2023;1
CE;01/06/2023;1
CE;01/06/2023;1
DF;01/06/2023;1
DF;01/06/2023;1
DF;01/06/2023;1
DF;01/06/2023;1
DF;01/06/2023;1
DF;01/06/2023;1
ES;01/06/2023;1
ES;01/06/2023;1
ES;01/06/2023;1
GO;01/06/2023;1
GO;01/06/2023;1
GO;01/06/2023;1
GO;01/06/2023;1
GO;01/06/2023;1
GO;01/06/2023;2
GO;01/06/2023;1
MA;01/06/2023;1
MA;01/06/2023;1
MA;01/06/2023;1
MA;01/06/2023;2
MA;01/06/2023;1
MA;01/06/2023;1
MA;01/06/2023;2
MG;01/06/2023;1
MG;01/06/2023;1
MG;01/06/2023;1
MG;01/06/2023;1
MG;01/06/2023;1
MG;01/06/2023;1
MG;01/06/2023;1
MG;01/06/2023;1
MG;01/06/2023;1
MS;01/06/2023;1
MT;01/06/2023;1
MT;01/06/2023;1
PA;01/06/2023;1
PA;01/06/2023;2
PA;01/06/2023;1
PA;01/06/2023;1
PA;01/06/2023;1
PA;01/06/2023;1
PA;01/06/2023;1
PB;01/06/2023;1
PB;01/06/2023;1
PB;01/06/2023;1
PE;01/06/2023;1
PE;01/06/2023;1
PE;01/06/2023;1
PE;01/06/2023;1
PI;01/06/2023;1
PR;01/06/2023;1
PR;01/06/2023;1
PR;01/06/2023;1
PR;01/06/2023;1
PR;01/06/2023;1
PR;01/06/2023;1
RJ;01/06/2023;1
RJ;01/06/2023;1
RJ;01/06/2023;1
RJ;01/06/2023;3
RN;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
RS;01/06/2023;1
SC;01/06/2023;1
SC;01/06/2023;1
SC;01/06/2023;1
SE;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
SP;01/06/2023;1
TO;01/06/2023;1
TO;01/06/2023;1
AC;01/07/2023;1
AC;01/07/2023;1
AL;01/07/2023;1
AM;01/07/2023;1
BA;01/07/2023;1
BA;01/07/2023;1
BA;01/07/2023;1
BA;01/07/2023;1
BA;01/07/2023;1
BA;01/07/2023;1
BA;01/07/2023;1
BA;01/07/2023;1
CE;01/07/2023;1
CE;01/07/2023;1
CE;01/07/2023;1
CE;01/07/2023;2
ES;01/07/2023;1
GO;01/07/2023;1
MA;01/07/2023;1
MA;01/07/2023;1
MA;01/07/2023;1
MA;01/07/2023;1
MA;01/07/2023;1
MA;01/07/2023;1
MG;01/07/2023;1
MG;01/07/2023;1
MG;01/07/2023;1
MG;01/07/2023;1
MG;01/07/2023;1
MG;01/07/2023;1
MG;01/07/2023;1
MS;01/07/2023;1
MS;01/07/2023;1
MS;01/07/2023;1
MS;01/07/2023;1
MS;01/07/2023;1
MS;01/07/2023;1
PA;01/07/2023;1
PA;01/07/2023;1
PB;01/07/2023;1
PB;01/07/2023;1
PE;01/07/2023;1
PE;01/07/2023;1
PE;01/07/2023;1
PE;01/07/2023;2
PE;01/07/2023;1
PE;01/07/2023;1
PE;01/07/2023;1
PE;01/07/2023;1
PI;01/07/2023;1
PI;01/07/2023;1
PI;01/07/2023;1
PR;01/07/2023;1
PR;01/07/2023;2
PR;01/07/2023;1
PR;01/07/2023;1
PR;01/07/2023;1
PR;01/07/2023;1
RJ;01/07/2023;1
RJ;01/07/2023;2
RJ;01/07/2023;1
RJ;01/07/2023;2
RJ;01/07/2023;1
RJ;01/07/2023;1
RJ;01/07/2023;1
RJ;01/07/2023;2
RJ;01/07/2023;1
RN;01/07/2023;1
RO;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
RS;01/07/2023;1
SC;01/07/2023;1
SC;01/07/2023;1
SC;01/07/2023;1
SC;01/07/2023;1
SP;01/07/2023;1
SP;01/07/2023;1
SP;01/07/2023;1
SP;01/07/2023;1
SP;01/07/2023;1
SP;01/07/2023;1
SP;01/07/2023;2
SP;01/07/2023;1
SP;01/07/2023;3
TO;01/07/2023;1
TO;01/07/2023;1
AC;01/08/2023;1
AM;01/08/2023;1
AP;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
BA;01/08/2023;1
CE;01/08/2023;2
CE;01/08/2023;1
CE;01/08/2023;1
DF;01/08/2023;1
DF;01/08/2023;1
DF;01/08/2023;1
DF;01/08/2023;1
ES;01/08/2023;1
ES;01/08/2023;1
ES;01/08/2023;1
ES;01/08/2023;1
GO;01/08/2023;1
GO;01/08/2023;1
GO;01/08/2023;1
GO;01/08/2023;1
GO;01/08/2023;1
GO;01/08/2023;1
GO;01/08/2023;1
MA;01/08/2023;1
MA;01/08/2023;1
MA;01/08/2023;1
MA;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;2
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;2
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;1
MG;01/08/2023;2
MG;01/08/2023;1
MG;01/08/2023;1
MS;01/08/2023;1
MS;01/08/2023;1
MS;01/08/2023;1
MT;01/08/2023;1
MT;01/08/2023;1
MT;01/08/2023;1
MT;01/08/2023;1
MT;01/08/2023;1
MT;01/08/2023;1
PA;01/08/2023;1
PA;01/08/2023;1
PA;01/08/2023;1
PA;01/08/2023;1
PA;01/08/2023;1
PB;01/08/2023;1
PE;01/08/2023;1
PE;01/08/2023;1
PE;01/08/2023;1
PE;01/08/2023;2
PE;01/08/2023;1
PE;01/08/2023;1
PE;01/08/2023;1
PI;01/08/2023;1
PI;01/08/2023;1
PR;01/08/2023;1
PR;01/08/2023;1
PR;01/08/2023;1
RJ;01/08/2023;1
RJ;01/08/2023;1
RJ;01/08/2023;1
RJ;01/08/2023;1
RJ;01/08/2023;1
RJ;01/08/2023;1
RN;01/08/2023;1
RN;01/08/2023;2
RN;01/08/2023;1
RO;01/08/2023;1
RO;01/08/2023;1
RS;01/08/2023;1
RS;01/08/2023;1
RS;01/08/2023;1
RS;01/08/2023;1
RS;01/08/2023;1
SC;01/08/2023;1
SC;01/08/2023;1
SC;01/08/2023;1
SE;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;2
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;1
SP;01/08/2023;4
SP;01/08/2023;1
TO;01/08/2023;1
TO;01/08/2023;1
TO;01/08/2023;1
TO;01/08/2023;1
AL;01/09/2023;1
AL;01/09/2023;1
AL;01/09/2023;1
AM;01/09/2023;1
BA;01/09/2023;1
BA;01/09/2023;1
BA;01/09/2023;1
BA;01/09/2023;1
BA;01/09/2023;1
BA;01/09/2023;1
BA;01/09/2023;1
BA;01/09/2023;2
BA;01/09/2023;1
BA;01/09/2023;1
CE;01/09/2023;1
CE;01/09/2023;1
DF;01/09/2023;1
DF;01/09/2023;1
ES;01/09/2023;1
ES;01/09/2023;1
ES;01/09/2023;1
ES;01/09/2023;1
GO;01/09/2023;1
GO;01/09/2023;1
GO;01/09/2023;1
GO;01/09/2023;1
GO;01/09/2023;1
GO;01/09/2023;1
MA;01/09/2023;1
MA;01/09/2023;1
MA;01/09/2023;1
MA;01/09/2023;2
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;2
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;1
MG;01/09/2023;1
MS;01/09/2023;1
MS;01/09/2023;1
MS;01/09/2023;1
MT;01/09/2023;1
MT;01/09/2023;2
MT;01/09/2023;1
MT;01/09/2023;1
MT;01/09/2023;1
PA;01/09/2023;2
PA;01/09/2023;1
PA;01/09/2023;1
PB;01/09/2023;1
PB;01/09/2023;1
PB;01/09/2023;1
PB;01/09/2023;1
PE;01/09/2023;2
PE;01/09/2023;1
PE;01/09/2023;1
PE;01/09/2023;1
PE;01/09/2023;1
PE;01/09/2023;1
PE;01/09/2023;2
PE;01/09/2023;1
PI;01/09/2023;1
PI;01/09/2023;1
PR;01/09/2023;1
PR;01/09/2023;1
PR;01/09/2023;1
PR;01/09/2023;1
PR;01/09/2023;1
PR;01/09/2023;1
PR;01/09/2023;1
RJ;01/09/2023;1
RJ;01/09/2023;1
RJ;01/09/2023;6
RJ;01/09/2023;1
RN;01/09/2023;1
RO;01/09/2023;2
RO;01/09/2023;1
RO;01/09/2023;1
RS;01/09/2023;1
RS;01/09/2023;1
RS;01/09/2023;1
RS;01/09/2023;1
SC;01/09/2023;1
SC;01/09/2023;1
SC;01/09/2023;1
SC;01/09/2023;1
SC;01/09/2023;1
SC;01/09/2023;1
SC;01/09/2023;1
SE;01/09/2023;1
SE;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;2
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;2
SP;01/09/2023;2
SP;01/09/2023;4
SP;01/09/2023;1
SP;01/09/2023;1
SP;01/09/2023;1
TO;01/09/2023;1
TO;01/09/2023;1
AM;01/10/2023;1
BA;01/10/2023;1
BA;01/10/2023;1
BA;01/10/2023;1
BA;01/10/2023;1
BA;01/10/2023;1
BA;01/10/2023;1
BA;01/10/2023;1
CE;01/10/2023;1
CE;01/10/2023;1
CE;01/10/2023;1
CE;01/10/2023;1
CE;01/10/2023;1
DF;01/10/2023;1
DF;01/10/2023;1
ES;01/10/2023;1
ES;01/10/2023;1
GO;01/10/2023;2
GO;01/10/2023;1
MA;01/10/2023;1
MA;01/10/2023;3
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MG;01/10/2023;1
MT;01/10/2023;1
MT;01/10/2023;1
MT;01/10/2023;1
MT;01/10/2023;1
PA;01/10/2023;1
PA;01/10/2023;1
PB;01/10/2023;1
PB;01/10/2023;1
PB;01/10/2023;1
PB;01/10/2023;2
PB;01/10/2023;1
PB;01/10/2023;1
PE;01/10/2023;2
PE;01/10/2023;1
PE;01/10/2023;1
PE;01/10/2023;1
PE;01/10/2023;1
PI;01/10/2023;1
PR;01/10/2023;1
PR;01/10/2023;2
PR;01/10/2023;1
PR;01/10/2023;1
RJ;01/10/2023;1
RJ;01/10/2023;1
RJ;01/10/2023;1
RJ;01/10/2023;1
RJ;01/10/2023;1
RN;01/10/2023;1
RO;01/10/2023;1
RS;01/10/2023;1
RS;01/10/2023;1
RS;01/10/2023;2
RS;01/10/2023;2
RS;01/10/2023;1
RS;01/10/2023;1
RS;01/10/2023;2
SC;01/10/2023;1
SC;01/10/2023;1
SC;01/10/2023;1
SC;01/10/2023;1
SP;01/10/2023;1
SP;01/10/2023;1
SP;01/10/2023;1
SP;01/10/2023;1
SP;01/10/2023;2
SP;01/10/2023;1
SP;01/10/2023;1
SP;01/10/2023;1
SP;01/10/2023;1
SP;01/10/2023;3
SP;01/10/2023;1
TO;01/10/2023;1
TO;01/10/2023;1
AC;01/11/2023;1
AL;01/11/2023;1
AM;01/11/2023;1
AM;01/11/2023;3
BA;01/11/2023;1
BA;01/11/2023;1
BA;01/11/2023;1
BA;01/11/2023;1
BA;01/11/2023;1
BA;01/11/2023;1
BA;01/11/2023;1
BA;01/11/2023;1
BA;01/11/2023;2
BA;01/11/2023;1
BA;01/11/2023;3
BA;01/11/2023;1
BA;01/11/2023;1
CE;01/11/2023;2
DF;01/11/2023;2
ES;01/11/2023;1
ES;01/11/2023;1
GO;01/11/2023;1
GO;01/11/2023;2
GO;01/11/2023;1
GO;01/11/2023;1
GO;01/11/2023;1
MA;01/11/2023;1
MA;01/11/2023;1
MA;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MG;01/11/2023;1
MS;01/11/2023;1
MS;01/11/2023;1
MS;01/11/2023;1
MS;01/11/2023;1
MT;01/11/2023;1
MT;01/11/2023;1
MT;01/11/2023;1
MT;01/11/2023;4
PA;01/11/2023;1
PA;01/11/2023;1
PA;01/11/2023;1
PA;01/11/2023;1
PA;01/11/2023;1
PA;01/11/2023;1
PE;01/11/2023;1
PE;01/11/2023;1
PE;01/11/2023;1
PE;01/11/2023;1
PE;01/11/2023;1
PI;01/11/2023;1
PI;01/11/2023;1
PI;01/11/2023;1
PI;01/11/2023;1
PR;01/11/2023;1
PR;01/11/2023;1
PR;01/11/2023;1
PR;01/11/2023;2
PR;01/11/2023;1
PR;01/11/2023;1
PR;01/11/2023;1
PR;01/11/2023;1
RJ;01/11/2023;1
RJ;01/11/2023;1
RJ;01/11/2023;1
RJ;01/11/2023;1
RJ;01/11/2023;1
RR;01/11/2023;2
RS;01/11/2023;1
RS;01/11/2023;1
RS;01/11/2023;1
RS;01/11/2023;1
RS;01/11/2023;1
RS;01/11/2023;1
SC;01/11/2023;3
SC;01/11/2023;1
SC;01/11/2023;1
SE;01/11/2023;1
SE;01/11/2023;1
SE;01/11/2023;1
SE;01/11/2023;1
SE;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;1
SP;01/11/2023;3
SP;01/11/2023;1
